X,Y,id,name
-0.1221088,51.5076205,160478994,Circle and District Lines
-0.1268252,51.5010533,160714327,Great George Street
-0.1266205,51.5010364,160714327,Great George Street
-0.1389853,51.5041973,161800465,Stable Yard Road
-0.1390751,51.5041576,161800465,Stable Yard Road
-0.1394568,51.5040295,161800465,Stable Yard Road
-0.1394743,51.5039534,161800465,Stable Yard Road
-0.1396997,51.5038675,161800465,Stable Yard Road
-0.1382472,51.5036487,161800471,
-0.1379267,51.5037638,161800471,
-0.1385718,51.5036351,161800472,
-0.1382267,51.5033106,161800472,
-0.1388611,51.5030746,161800472,
-0.1389366,51.5031484,161800472,
-0.1390085,51.5031227,161800472,
-0.1392583,51.5033833,161800472,
-0.1385718,51.5036351,161800472,
-0.1380669,51.5039047,161800473,
-0.1373642,51.504152,161800473,
-0.1373372,51.5041139,161800473,
-0.1372833,51.5040826,161800473,
-0.137224,51.5040792,161800473,
-0.1371737,51.504086,161800473,
-0.1370047,51.5038947,161800473,
-0.1377506,51.5035993,161800473,
-0.1379267,51.5037638,161800473,
-0.1380669,51.5039047,161800473,
-0.1262916,51.5009292,162514000,Jubilee Eastbound
-0.1252497,51.5009322,162514000,Jubilee Eastbound
-0.1246167,51.5009573,162514000,Jubilee Eastbound
-0.1237266,51.5010365,162514000,Jubilee Eastbound
-0.1237283,51.501044,162514001,Jubilee Westbound
-0.1246179,51.5009648,162514001,Jubilee Westbound
-0.1252501,51.5009398,162514001,Jubilee Westbound
-0.1262916,51.5009368,162514001,Jubilee Westbound
-0.1243406,51.5016616,162514002,Circle Westbound
-0.124637,51.501448,162514002,Circle Westbound
-0.1251332,51.5011567,162514002,Circle Westbound
-0.1253533,51.5010481,162514002,Circle Westbound
-0.1254734,51.5011414,162514003,Circle Eastbound
-0.12526,51.5012468,162514003,Circle Eastbound
-0.1247776,51.50153,162514003,Circle Eastbound
-0.1244879,51.5017387,162514003,Circle Eastbound
-0.123163,51.5056204,163195341,
-0.1230828,51.5056015,163195341,
-0.1234288,51.5049397,163195342,
-0.1233574,51.5047831,163195342,
-0.1331789,51.5045759,166702176,Jubilee Line Eastbound
-0.1328898,51.5042447,166702176,Jubilee Line Eastbound
-0.1323528,51.5036296,166702176,Jubilee Line Eastbound
-0.1317632,51.5029561,166702176,Jubilee Line Eastbound
-0.1312252,51.502525,166702176,Jubilee Line Eastbound
-0.130501,51.5020742,166702176,Jubilee Line Eastbound
-0.1293155,51.5015175,166702176,Jubilee Line Eastbound
-0.128087,51.5011722,166702176,Jubilee Line Eastbound
-0.1274666,51.5010557,166702176,Jubilee Line Eastbound
-0.1270042,51.5009653,166702176,Jubilee Line Eastbound
-0.1263945,51.5008918,166702176,Jubilee Line Eastbound
-0.1252425,51.5008801,166702176,Jubilee Line Eastbound
-0.1245679,51.5009121,166702176,Jubilee Line Eastbound
-0.123737,51.5009835,166702176,Jubilee Line Eastbound
-0.1231603,51.5010822,166702176,Jubilee Line Eastbound
-0.1228272,51.5011723,166702176,Jubilee Line Eastbound
-0.1222773,51.5013823,166702176,Jubilee Line Eastbound
-0.121478,51.501616,166702176,Jubilee Line Eastbound
-0.1205449,51.5018589,166702176,Jubilee Line Eastbound
-0.1200459,51.5019562,166702176,Jubilee Line Eastbound
-0.1198478,51.5019949,166702176,Jubilee Line Eastbound
-0.1186564,51.5021803,166702176,Jubilee Line Eastbound
-0.1374318,51.5064132,166702180,Jubilee Line Eastbound
-0.1368892,51.5063619,166702180,Jubilee Line Eastbound
-0.136423,51.5062734,166702180,Jubilee Line Eastbound
-0.1359204,51.5061452,166702180,Jubilee Line Eastbound
-0.1352163,51.5059284,166702180,Jubilee Line Eastbound
-0.1347399,51.505724,166702180,Jubilee Line Eastbound
-0.1339299,51.5052489,166702180,Jubilee Line Eastbound
-0.1331789,51.5045759,166702180,Jubilee Line Eastbound
-0.1426439,51.4972942,166703801,Victoria Line Northbound
-0.1422803,51.4978004,166703801,Victoria Line Northbound
-0.141483,51.4988127,166703801,Victoria Line Northbound
-0.1410038,51.4996495,166703801,Victoria Line Northbound
-0.1406149,51.5005709,166703801,Victoria Line Northbound
-0.1403881,51.5012993,166703801,Victoria Line Northbound
-0.1403343,51.5017901,166703801,Victoria Line Northbound
-0.1403882,51.5022439,166703801,Victoria Line Northbound
-0.1405476,51.5028081,166703801,Victoria Line Northbound
-0.1407581,51.5032585,166703801,Victoria Line Northbound
-0.1411515,51.5038925,166703801,Victoria Line Northbound
-0.1415664,51.5045151,166703801,Victoria Line Northbound
-0.141847,51.504916,166703801,Victoria Line Northbound
-0.1423748,51.5056178,166703801,Victoria Line Northbound
-0.1431886,51.5066548,166703801,Victoria Line Northbound
-0.1436139,51.5072406,166703801,Victoria Line Northbound
-0.1439061,51.5079871,166703801,Victoria Line Northbound
-0.1261912,51.5022247,166758981,
-0.1261422,51.5022238,166758981,
-0.1260458,51.5022219,166758981,
-0.1259947,51.5022209,166758981,
-0.1259436,51.5004783,166758984,
-0.1259885,51.5004783,166758984,
-0.12601,51.5004825,166758984,
-0.1260261,51.5004917,166758984,
-0.1260294,51.5005067,166758984,
-0.126018,51.5005192,166758984,
-0.1260013,51.5005259,166758984,
-0.1259704,51.5005275,166758984,
-0.1259437,51.5005276,166758984,
-0.1259436,51.5004783,166758984,
-0.1271369,51.5002333,166758986,Parliament Square
-0.1271795,51.5002128,166758986,Parliament Square
-0.1272605,51.5001739,166758986,Parliament Square
-0.1274194,51.5001545,166758986,Parliament Square
-0.1242336,51.5009376,166758989,Victoria Embankment
-0.1242164,51.501037,166758989,Victoria Embankment
-0.1241662,51.5010996,166758989,Victoria Embankment
-0.1227571,51.5008995,166758990,Westminster Bridge
-0.1230271,51.5008743,166758990,Westminster Bridge
-0.1262356,51.5010413,166758991,
-0.1262732,51.5010438,166758991,
-0.1262839,51.5010513,166758991,
-0.1262946,51.5010747,166758991,
-0.1262946,51.5010931,166758991,
-0.1262789,51.5012732,166758991,
-0.1262758,51.5013085,166758991,
-0.1262691,51.501316,166758991,
-0.1262584,51.5013177,166758991,
-0.1262201,51.5013153,166758991,
-0.1262101,51.5013126,166758991,
-0.1262088,51.5013068,166758991,
-0.1262323,51.5011176,166758991,
-0.1262356,51.5010914,166758991,
-0.1262329,51.5010639,166758991,
-0.1262316,51.5010497,166758991,
-0.1262356,51.5010413,166758991,
-0.1252663,51.5008667,166758997,
-0.1252682,51.500823,166758997,
-0.1257883,51.500839,166758997,
-0.1258884,51.5007846,166758997,
-0.1259174,51.5007678,166758997,
-0.1259255,51.5006209,166758997,
-0.1259378,51.5005726,166758997,
-0.1259847,51.5005751,166758997,
-0.1260075,51.5005826,166758997,
-0.1260209,51.5005918,166758997,
-0.1260276,51.5006035,166758997,
-0.1260276,51.5006327,166758997,
-0.1260167,51.5007672,166758997,
-0.1260107,51.5007994,166758997,
-0.1259932,51.5008273,166758997,
-0.125977,51.5008485,166758997,
-0.1259473,51.5008615,166758997,
-0.1259127,51.5008755,166758997,
-0.1258495,51.5008803,166758997,
-0.1257971,51.5008807,166758997,
-0.1252663,51.5008667,166758997,
-0.1271287,51.5001017,166758998,
-0.1271214,51.500129,166758998,
-0.1267204,51.5001073,166758998,
-0.1266828,51.5001065,166758998,
-0.1266162,51.5001085,166758998,
-0.1265313,51.5001132,166758998,
-0.126483,51.5001115,166758998,
-0.1264307,51.5001048,166758998,
-0.1263891,51.5000906,166758998,
-0.1263667,51.5000793,166758998,
-0.1263439,51.5000559,166758998,
-0.1263332,51.5000292,166758998,
-0.126318,51.4997533,166758998,
-0.1262979,51.4996507,166758998,
-0.1263589,51.4996484,166758998,
-0.1263737,51.4997202,166758998,
-0.1263866,51.4997993,166758998,
-0.1263884,51.4998743,166758998,
-0.1263968,51.5000148,166758998,
-0.1264102,51.5000381,166758998,
-0.1264461,51.5000566,166758998,
-0.1264917,51.5000666,166758998,
-0.126552,51.5000683,166758998,
-0.1266124,51.5000683,166758998,
-0.1267545,51.5000742,166758998,
-0.1269718,51.5000858,166758998,
-0.1269904,51.5000877,166758998,
-0.1271287,51.5001017,166758998,
-0.1260522,51.5000767,166759000,
-0.1260355,51.5004082,166759000,
-0.1260254,51.5004249,166759000,
-0.1260113,51.5004307,166759000,
-0.1259798,51.500434,166759000,
-0.1259453,51.500434,166759000,
-0.1259544,51.5002967,166759000,
-0.1259922,51.4997567,166759000,
-0.1259997,51.49969,166759000,
-0.1260104,51.4996165,166759000,
-0.1259997,51.4995831,166759000,
-0.12596,51.4995497,166759000,
-0.1260677,51.4995174,166759000,
-0.126075,51.4995566,166759000,
-0.126079,51.4996092,166759000,
-0.1260757,51.4996602,166759000,
-0.1260522,51.5000767,166759000,
-0.1264924,51.5047288,166759002,Horse Guards Avenue
-0.1264939,51.5047632,166759002,Horse Guards Avenue
-0.126483,51.5047913,166759002,Horse Guards Avenue
-0.1264614,51.5048157,166759002,Horse Guards Avenue
-0.1264292,51.5048383,166759002,Horse Guards Avenue
-0.1263952,51.504849,166759002,Horse Guards Avenue
-0.1263571,51.5048554,166759002,Horse Guards Avenue
-0.1408076,51.5020579,167059075,
-0.1406698,51.5020904,167059075,
-0.1405113,51.5020891,167059075,
-0.1403719,51.5020538,167059075,
-0.1402556,51.5019841,167059075,
-0.1401946,51.5018998,167059075,
-0.1401844,51.5018129,167059075,
-0.1402149,51.5017371,167059075,
-0.1402877,51.5016654,167059075,
-0.1403844,51.5016158,167059075,
-0.1405076,51.5015859,167059075,
-0.1406126,51.5015802,167059075,
-0.1407459,51.5015968,167059075,
-0.1408598,51.5016399,167059075,
-0.1409405,51.5016934,167059075,
-0.1409875,51.5017542,167059075,
-0.1410088,51.501841,167059075,
-0.1409861,51.5019209,167059075,
-0.1409181,51.5019982,167059075,
-0.1408076,51.5020579,167059075,
-0.1404027,51.5019192,167059077,
-0.1403572,51.5019393,167059077,
-0.1403572,51.5019393,167059078,
-0.140316,51.5019574,167059078,
-0.1402819,51.5019725,167059079,
-0.1402556,51.5019841,167059079,
-0.1401048,51.5020484,167059079,
-0.1406863,51.5019317,167059081,
-0.1406287,51.5019452,167059081,
-0.1405583,51.5019447,167059081,
-0.1405012,51.5019302,167059081,
-0.1404489,51.5018988,167059081,
-0.1404237,51.5018638,167059081,
-0.1404192,51.5018255,167059081,
-0.1404315,51.5017948,167059081,
-0.1404644,51.5017624,167059081,
-0.1405036,51.5017423,167059081,
-0.140561,51.5017284,167059081,
-0.1405997,51.5017263,167059081,
-0.1406601,51.5017338,167059081,
-0.1407128,51.5017537,167059081,
-0.1407403,51.5017746,167059081,
-0.1407637,51.5018013,167059081,
-0.140773,51.5018393,167059081,
-0.1407637,51.5018722,167059081,
-0.1407341,51.5019058,167059081,
-0.1406863,51.5019317,167059081,
-0.1404489,51.5018988,167059084,
-0.1404027,51.5019192,167059084,
-0.1404654,51.501128,167059087,
-0.1406347,51.5011623,167059087,
-0.1407023,51.5011868,167059087,
-0.1407436,51.5012094,167059087,
-0.1407799,51.5012243,167059087,
-0.140812,51.50123,167059087,
-0.1408467,51.5012284,167059087,
-0.1408722,51.5012233,167059087,
-0.1409325,51.5011948,167059087,
-0.1413316,51.5010308,167059087,
-0.140316,51.5019574,167059088,
-0.1402819,51.5019725,167059088,
-0.1247915,51.5004254,168590493,
-0.1248831,51.5004286,168590493,
-0.1244915,51.5004032,168590494,
-0.1247915,51.5004254,168590494,
-0.1245174,51.5002541,168590495,
-0.1242974,51.5002401,168590495,
-0.1245174,51.5002541,168590497,
-0.1248177,51.5002815,168590497,
-0.1238394,51.5044098,171430601,
-0.1237987,51.5045442,171430601,
-0.1237318,51.5047444,171430601,
-0.1238891,51.503171,171430602,
-0.1238765,51.5032219,171430602,
-0.1236298,51.5041302,171430602,
-0.1236378,51.5042921,171430602,
-0.1237612,51.504394,171430602,
-0.1238394,51.5044098,171430602,
-0.1238604,51.504414,171430602,
-0.1240133,51.504384,171430602,
-0.1241005,51.5043284,171430602,
-0.1242212,51.5037774,171430602,
-0.1243566,51.5031915,171430602,
-0.1266205,51.5010364,173215324,Great George Street
-0.1264487,51.5010293,173215324,Great George Street
-0.1263822,51.5010247,173215324,Great George Street
-0.12631,51.5010147,173215324,Great George Street
-0.1265498,51.4990303,175769450,Poets' Corner
-0.1265069,51.4990971,175769450,Poets' Corner
-0.1264716,51.4991223,175769450,Poets' Corner
-0.1262689,51.4991377,175769450,Poets' Corner
-0.1260751,51.4991414,175769450,Poets' Corner
-0.1260097,51.4991427,175769450,Poets' Corner
-0.1378745,51.5051211,182693028,Cleveland Row
-0.1378937,51.5050667,182693028,Cleveland Row
-0.1379143,51.5050312,182693028,Cleveland Row
-0.1379617,51.5049977,182693028,Cleveland Row
-0.1383955,51.5048031,182693028,Cleveland Row
-0.1389612,51.5045613,182693028,Cleveland Row
-0.1392401,51.5045162,182693028,Cleveland Row
-0.1398999,51.5042674,182693028,Cleveland Row
-0.1399684,51.5042803,182693028,Cleveland Row
-0.1400025,51.5043392,182693028,Cleveland Row
-0.1399722,51.5043791,182693028,Cleveland Row
-0.13986,51.5044549,182693028,Cleveland Row
-0.1391244,51.504709,182693028,Cleveland Row
-0.140452,51.5011541,183230254,
-0.1403519,51.5012111,183230254,
-0.1403072,51.5012414,183230254,
-0.1402543,51.5012635,183230254,
-0.140193,51.5012742,183230254,
-0.1401331,51.501276,183230254,
-0.1400725,51.5012749,183230254,
-0.1399981,51.5012652,183230254,
-0.1383791,51.5055666,183479838,St. James's Street
-0.1382436,51.5055102,183479838,St. James's Street
-0.138164,51.5054227,183479838,St. James's Street
-0.1380262,51.5052782,183479838,St. James's Street
-0.1379634,51.5052433,183479838,St. James's Street
-0.1383791,51.5055666,183479839,St. James's Street
-0.1384553,51.5056551,183479839,St. James's Street
-0.1387498,51.5059616,183479839,St. James's Street
-0.1267951,51.5054891,183479842,Whitehall Place
-0.1268041,51.5055433,183479842,Whitehall Place
-0.1267909,51.5055808,183479842,Whitehall Place
-0.1267467,51.505605,183479842,Whitehall Place
-0.1266957,51.5056259,183479842,Whitehall Place
-0.1338767,51.5043112,184990740,Jubilee Line
-0.1345795,51.5048845,184990740,Jubilee Line
-0.1352677,51.5052882,184990740,Jubilee Line
-0.1359976,51.5055818,184990740,Jubilee Line
-0.1364716,51.5057292,184990740,Jubilee Line
-0.1369265,51.5058227,184990740,Jubilee Line
-0.1373645,51.505903,184990740,Jubilee Line
-0.1378662,51.5059758,184990740,Jubilee Line
-0.138376,51.5060469,184990740,Jubilee Line
-0.1386731,51.5060763,184990740,Jubilee Line
-0.1390963,51.5061183,184990740,Jubilee Line
-0.1404499,51.5061713,184990740,Jubilee Line
-0.140787,51.5061845,184990740,Jubilee Line
-0.1425889,51.5062522,184990740,Jubilee Line
-0.1431411,51.5062776,184990740,Jubilee Line
-0.1445139,51.5063721,184990740,Jubilee Line
-0.1453029,51.506446,184990740,Jubilee Line
-0.1316367,51.5002472,185101972,
-0.130502,51.5002363,185101972,
-0.1387238,51.4975392,185426318,
-0.1385971,51.4975756,185426318,
-0.1384654,51.4976133,185426318,
-0.1382197,51.497692,185426318,
-0.1381446,51.4977194,185426318,
-0.1379083,51.4978086,185426318,
-0.1377721,51.4978655,185426318,
-0.1391569,51.4974345,185426339,
-0.1389896,51.4974723,185426339,
-0.138835,51.4975087,185426339,
-0.1387238,51.4975392,185426339,
-0.1387089,51.4975156,185426339,
-0.1386995,51.4974849,185426339,
-0.1386955,51.4974718,185426339,
-0.1386764,51.4974678,185426339,
-0.1385425,51.497503,185426339,
-0.1383766,51.4975451,185426339,
-0.1382384,51.4975851,185426339,
-0.1381269,51.4976232,185426339,
-0.1380143,51.4976632,185426339,
-0.1379432,51.4976925,185426339,
-0.1379273,51.4976953,185426339,
-0.1377541,51.4977175,185426339,
-0.1410315,51.4966897,185492041,Victoria Street
-0.1403331,51.4967973,185492041,Victoria Street
-0.1399154,51.4968616,185492041,Victoria Street
-0.139491,51.4969295,185492041,Victoria Street
-0.1394435,51.4969371,185492041,Victoria Street
-0.1392656,51.4969639,185492041,Victoria Street
-0.1391464,51.4969842,185492041,Victoria Street
-0.1390375,51.4969991,185492041,Victoria Street
-0.1378155,51.4971664,185492041,Victoria Street
-0.1367529,51.4973224,185492041,Victoria Street
-0.1360195,51.4974265,185492041,Victoria Street
-0.1359087,51.4974414,185492041,Victoria Street
-0.1358469,51.4974497,185492041,Victoria Street
-0.1355639,51.4974928,185492041,Victoria Street
-0.1235804,51.5008774,186187943,Westminster Bridge
-0.1236618,51.5008791,186187943,Westminster Bridge
-0.1235744,51.5009577,186187944,Westminster Bridge
-0.1230601,51.5009313,186187944,Westminster Bridge
-0.1227571,51.5008995,186187944,Westminster Bridge
-0.1261451,51.5009303,192093366,Parliament Square
-0.126146,51.5009108,192093366,Parliament Square
-0.1258534,51.5009872,192397197,
-0.12586,51.5009116,192397197,
-0.125865,51.500854,192397197,
-0.1273487,51.5047336,195406730,
-0.1270104,51.504781,195406730,
-0.1301763,51.506248,195406731,
-0.1300608,51.5061522,195406731,
-0.1299454,51.5059804,195406731,
-0.129891,51.5059602,195406731,
-0.1298791,51.505908,195406731,
-0.1297286,51.5054708,195406731,
-0.1297197,51.5054154,195406731,
-0.1275128,51.5003789,195542578,Parliament Square
-0.1275163,51.5004865,195542578,Parliament Square
-0.1274959,51.5006814,195542578,Parliament Square
-0.1274791,51.5008415,195542578,Parliament Square
-0.1263589,51.5002137,195542580,Parliament Square
-0.1268156,51.5002252,195542580,Parliament Square
-0.1271369,51.5002333,195542580,Parliament Square
-0.1262113,51.5031667,199201258,Downing Street
-0.126011,51.5031685,199201258,Downing Street
-0.1408271,51.500421,201621419,Buckingham Palace Road
-0.1405376,51.5009786,201621419,Buckingham Palace Road
-0.1404654,51.501128,201621419,Buckingham Palace Road
-0.140452,51.5011541,201621419,Buckingham Palace Road
-0.1399981,51.5012652,201621502,Spur Road
-0.1395888,51.5008963,201621502,Spur Road
-0.139303,51.5006131,201621502,Spur Road
-0.139206,51.5004925,201621502,Spur Road
-0.1391264,51.5003758,201621502,Spur Road
-0.140452,51.5011541,201621504,Buckingham Palace Road
-0.1404356,51.5012743,201621504,Buckingham Palace Road
-0.1403501,51.5013934,201621504,Buckingham Palace Road
-0.1402557,51.5014971,201621504,Buckingham Palace Road
-0.1401972,51.5015865,201621504,Buckingham Palace Road
-0.1400208,51.5017996,201621504,Buckingham Palace Road
-0.1262288,51.5001952,202344468,
-0.1261823,51.5002237,202344468,
-0.1261618,51.5002244,202344468,
-0.1261457,51.5002194,202344468,
-0.126138,51.5002128,202344468,
-0.1261403,51.5001042,202344468,
-0.1261511,51.5000917,202344468,
-0.1261671,51.5000884,202344468,
-0.1261899,51.5000917,202344468,
-0.1262034,51.5001084,202344468,
-0.1262413,51.5001761,202344468,
-0.12624,51.5001869,202344468,
-0.1262288,51.5001952,202344468,
-0.1347314,51.4974801,203884501,
-0.1347661,51.4975283,203884501,
-0.134841,51.497514,203884501,
-0.1347314,51.4974801,203884504,
-0.1347661,51.4975283,203884504,
-0.1346972,51.4975474,203884504,
-0.1276565,51.5025168,204190699,
-0.1276549,51.5025684,204190699,
-0.128068,51.5025951,204652413,
-0.1276549,51.5025684,204652413,
-0.127274,51.5025417,204652413,
-0.1376419,51.5053322,211489809,Pall Mall
-0.1373969,51.5054412,211489809,Pall Mall
-0.1371434,51.5055449,211489809,Pall Mall
-0.1369577,51.5056174,211489809,Pall Mall
-0.1353447,51.5061958,211489809,Pall Mall
-0.1340102,51.506676,211489809,Pall Mall
-0.1338793,51.5067245,211489809,Pall Mall
-0.1337568,51.5067647,211489809,Pall Mall
-0.1328814,51.5070809,211489809,Pall Mall
-0.1326448,51.5071688,211489809,Pall Mall
-0.1379634,51.5052433,211489811,
-0.1379759,51.5051953,211489811,
-0.1380645,51.5051603,211489811,
-0.1374569,51.5052832,211489814,Pall Mall
-0.137617,51.5051995,211489814,Pall Mall
-0.1377252,51.5051539,211489814,Pall Mall
-0.137805,51.5051302,211489814,Pall Mall
-0.1378745,51.5051211,211489814,Pall Mall
-0.1379634,51.5052433,211489815,Pall Mall
-0.1378887,51.5052407,211489815,Pall Mall
-0.1378101,51.5052557,211489815,Pall Mall
-0.1377288,51.5052921,211489815,Pall Mall
-0.1376419,51.5053322,211489815,Pall Mall
-0.1376419,51.5053322,211489817,Marlborough Road
-0.1375827,51.5053452,211489817,Marlborough Road
-0.1375266,51.5053347,211489817,Marlborough Road
-0.1374896,51.5053192,211489817,Marlborough Road
-0.1374569,51.5052832,211489817,Marlborough Road
-0.1370941,51.5054926,211489819,
-0.1371434,51.5055449,211489819,
-0.1227571,51.5008995,216998718,Westminster Bridge
-0.1199686,51.5008008,216998718,Westminster Bridge
-0.1236526,51.5009592,217001591,
-0.1236618,51.5008791,217001591,
-0.1251586,51.5008622,217001770,
-0.1248595,51.5008756,217001770,
-0.1247106,51.5008764,217001770,
-0.1245967,51.5008726,217001770,
-0.1244009,51.5008589,217001770,
-0.1242346,51.5008435,217001770,
-0.123965,51.5008265,217001770,
-0.1266957,51.5056259,217573431,Whitehall
-0.1265213,51.5052456,217573431,Whitehall
-0.1248356,51.5049348,220019917,Horse Guards Avenue
-0.1238446,51.5047641,220019917,Horse Guards Avenue
-0.1237318,51.5047444,220019917,Horse Guards Avenue
-0.1233863,51.5046786,220019917,Horse Guards Avenue
-0.1233094,51.5046655,220019917,Horse Guards Avenue
-0.1231645,51.5046407,220019917,Horse Guards Avenue
-0.1225509,51.5057457,221294689,
-0.1222494,51.5056923,221294689,
-0.1226186,51.5055789,221294690,
-0.1223134,51.5055251,221294690,
-0.1390501,51.5006508,228161600,
-0.1391411,51.5007316,228161600,
-0.1393082,51.50088,228161600,
-0.1394262,51.5009848,228161600,
-0.1394709,51.5010273,228161600,
-0.1395206,51.5010744,228161600,
-0.1395748,51.5011259,228161600,
-0.1396598,51.5012066,228161600,
-0.1396751,51.5023779,228161652,
-0.1396276,51.5023431,228161652,
-0.1399123,51.5022241,228161652,
-0.1399663,51.5022038,228161652,
-0.14001,51.5021942,228161652,
-0.1400563,51.502191,228161652,
-0.1401043,51.5021937,228161652,
-0.1401438,51.5022017,228161652,
-0.1401867,51.5022193,228161652,
-0.1402484,51.5022428,228161652,
-0.140317,51.5022647,228161652,
-0.140383,51.5022807,228161652,
-0.1404525,51.5022908,228161652,
-0.1405254,51.5022978,228161652,
-0.1406051,51.5022983,228161652,
-0.1406891,51.5022946,228161652,
-0.140762,51.5022866,228161652,
-0.1408134,51.5022839,228161652,
-0.14087,51.502294,228161652,
-0.1409138,51.50231,228161652,
-0.1409378,51.5023228,228161652,
-0.1409738,51.5023501,228161652,
-0.1411616,51.5025353,228161652,
-0.1410976,51.5025561,228161652,
-0.140891,51.5023539,228161652,
-0.1408575,51.5023544,228161652,
-0.1408249,51.5023501,228161652,
-0.1407889,51.5023405,228161652,
-0.1407658,51.5023304,228161652,
-0.1407503,51.5023229,228161652,
-0.1407066,51.5023277,228161652,
-0.1406286,51.5023325,228161652,
-0.1405557,51.502333,228161652,
-0.1404897,51.5023293,228161652,
-0.1404297,51.502324,228161652,
-0.1403722,51.5023144,228161652,
-0.1403019,51.5022994,228161652,
-0.1402299,51.5022781,228161652,
-0.1401973,51.5022674,228161652,
-0.140145,51.502246,228161652,
-0.1401124,51.5022519,228161652,
-0.1400781,51.502253,228161652,
-0.1400464,51.5022503,228161652,
-0.1400181,51.5022439,228161652,
-0.1400009,51.5022391,228161652,
-0.1396751,51.5023779,228161652,
-0.1259924,51.5029751,230500141,
-0.1260481,51.5029733,230500141,
-0.1261603,51.5029697,230500141,
-0.1262046,51.5029683,230500141,
-0.1260343,51.5033469,230500142,
-0.1260945,51.5033467,230500142,
-0.1261735,51.5033464,230500142,
-0.126222,51.5033462,230500142,
-0.1259806,51.5025253,230500143,Parliament Street
-0.125983,51.502474,230500143,Parliament Street
-0.1259947,51.5022209,230500143,Parliament Street
-0.1259928,51.5021045,230500143,Parliament Street
-0.126061,51.5020109,230500143,Parliament Street
-0.1262939,51.5013788,230500144,Parliament Street
-0.126268,51.501559,230500144,Parliament Street
-0.12623,51.501828,230500144,Parliament Street
-0.1262046,51.5020146,230500144,Parliament Street
-0.1261943,51.5021054,230500144,Parliament Street
-0.1259924,51.5029751,230500145,Parliament Street
-0.12598,51.5028524,230500145,Parliament Street
-0.1259739,51.502763,230500145,Parliament Street
-0.1259753,51.502665,230500145,Parliament Street
-0.1259806,51.5025253,230500145,Parliament Street
-0.1262046,51.5029683,230500146,Parliament Street
-0.1262101,51.5031301,230500146,Parliament Street
-0.1262113,51.5031667,230500146,Parliament Street
-0.1257651,51.50314,230500147,Richmond Terrace
-0.1260075,51.5031354,230500147,Richmond Terrace
-0.126061,51.5020109,230500148,Derby Gate
-0.1254349,51.5019695,230500148,Derby Gate
-0.125204,51.5019636,230500148,Derby Gate
-0.126222,51.5033462,230500556,Whitehall
-0.1262315,51.5035412,230500556,Whitehall
-0.1262462,51.5037287,230500556,Whitehall
-0.1262846,51.5040491,230500556,Whitehall
-0.126393,51.5044661,230500560,Whitehall
-0.1264548,51.5046224,230500560,Whitehall
-0.1264736,51.5046725,230500560,Whitehall
-0.1264924,51.5047288,230500560,Whitehall
-0.1262929,51.5046977,230500561,
-0.1264736,51.5046725,230500561,
-0.1261943,51.5021054,230500562,King Charles Street
-0.1263489,51.5021173,230500562,King Charles Street
-0.1265288,51.5021289,230500562,King Charles Street
-0.1277093,51.5022164,230500562,King Charles Street
-0.1291097,51.5023003,230500562,King Charles Street
-0.1262929,51.5046977,230500846,Whitehall
-0.1262543,51.5045993,230500846,Whitehall
-0.1262046,51.5044522,230500846,Whitehall
-0.126156,51.5042655,230500846,Whitehall
-0.1261389,51.5041998,230500846,Whitehall
-0.1261188,51.5040546,230500846,Whitehall
-0.1260865,51.5037854,230500846,Whitehall
-0.1260343,51.5033469,230500846,Whitehall
-0.1260142,51.5031978,230500846,Whitehall
-0.126011,51.5031685,230500846,Whitehall
-0.1260075,51.5031354,230500846,Whitehall
-0.1263571,51.5048554,230501412,Horse Guards Avenue
-0.1262194,51.5048718,230501412,Horse Guards Avenue
-0.126097,51.5048888,230501412,Horse Guards Avenue
-0.1259006,51.5049169,230501412,Horse Guards Avenue
-0.1257233,51.5049367,230501412,Horse Guards Avenue
-0.1255074,51.5049343,230501412,Horse Guards Avenue
-0.1259391,51.5037457,230501413,
-0.1259324,51.5036096,230501413,
-0.1262194,51.5048718,230501414,
-0.1261898,51.5047922,230501414,
-0.1265758,51.5049735,230501415,
-0.1264184,51.5049961,230501415,
-0.1255074,51.5049343,230501416,Horse Guards Avenue
-0.1254576,51.5049407,230501416,Horse Guards Avenue
-0.1252806,51.5049523,230501416,Horse Guards Avenue
-0.1251049,51.5049532,230501416,Horse Guards Avenue
-0.1248356,51.5049348,230501416,Horse Guards Avenue
-0.1255074,51.5049343,230501417,Horse Guards Avenue
-0.1257065,51.5048844,230501417,Horse Guards Avenue
-0.1258318,51.5048606,230501417,Horse Guards Avenue
-0.1260919,51.5048112,230501417,Horse Guards Avenue
-0.1261898,51.5047922,230501417,Horse Guards Avenue
-0.1262301,51.5047765,230501417,Horse Guards Avenue
-0.1262555,51.5047597,230501417,Horse Guards Avenue
-0.126273,51.5047347,230501417,Horse Guards Avenue
-0.1262838,51.5047177,230501417,Horse Guards Avenue
-0.1262929,51.5046977,230501417,Horse Guards Avenue
-0.1263857,51.5039794,230501418,
-0.1263817,51.5038267,230501418,
-0.1259458,51.5039435,230501419,
-0.1259405,51.5038183,230501419,
-0.1263777,51.5037315,230501420,
-0.1263696,51.5035545,230501420,
-0.1268275,51.5055642,230502961,Whitehall
-0.1269324,51.5058012,230502961,Whitehall
-0.126968,51.5058832,230502961,Whitehall
-0.1270284,51.5059772,230502961,Whitehall
